CustomerId,Transaction_Frequency,Avg_Transaction_Amount,Total_Transaction_Volume,Transaction_Recency,Transaction_Amount_Variability,Avg_Transaction_Hour,Avg_Transaction_Day,Avg_Transaction_Month,Avg_Transaction_Year,RFMS_Score,Risk_Label,Recency_Bin,Frequency_Bin,Volume_Bin,Recency_WoE
CustomerId_1562,0.0004889975550122,0.0472203883575657,0.5569581065672835,0.7362637362637372,0.0009876909521455,0.2608695652173913,0.2333333333333333,1.0,0.0,0.3234277100965082,Good,Very Old,Low,Very Low,1.0
CustomerId_1564,0.006601466992665,0.0471512689453657,0.5570312677527368,0.6373626373626387,0.0009490266369228,0.5357142857142857,0.6714285714285714,0.9285714285714284,0.0,0.3002488430270101,Good,Very Old,Very High,Low,1.0
CustomerId_1565,0.0039119804400977,0.0474702971922751,0.5572546270467876,0.5934065934065949,0.0015668632845531,0.3734015345268542,0.3843137254901961,1.0,0.0,0.28864330022337004,Good,Old,High,High,1.0
CustomerId_1566,0.0,0.0471926931151273,0.5569435061855712,0.2527472527472518,0.0050763086111176,1.0,0.6666666666666666,0.0,1.0,0.20242268973320576,Bad,Recent,Very Low,Very Low,0.028199566160520606
CustomerId_1567,0.0004889975550122,0.0840273655582724,0.5622500812843069,0.219780219780219,0.0871280264181486,0.4202898550724637,0.6777777777777777,0.0,1.0,0.19562982465488452,Bad,Recent,Low,Very High,0.028199566160520606
CustomerId_1568,0.0034229828850855,0.0472505946353186,0.557059459762516,0.2857142857142847,0.0008323040708333,0.4753623188405797,0.5866666666666667,0.7333333333333333,0.2666666666666515,0.21154918209047158,Good,Old,High,High,1.0
CustomerId_1569,0.0,0.0476358169941425,0.5569647431044256,0.3846153846153868,0.0050763086111176,0.9130434782608696,0.2666666666666666,0.0,1.0,0.2353950319299531,Good,Old,Very Low,Low,1.0
CustomerId_1570,0.0019559902200488,0.0474388730479135,0.5570921646175517,0.5934065934065949,0.001548121721269,0.8260869565217391,0.6666666666666666,1.0,0.0,0.28811368706104884,Good,Old,High,High,1.0
CustomerId_1571,0.0,0.0481897218429117,0.5569912892529935,0.4285714285714306,0.0050763086111176,0.3043478260869565,0.1333333333333333,0.0,1.0,0.24639067945610602,Good,Old,Very Low,Low,1.0
CustomerId_1572,0.0029339853300733,0.0475932089288526,0.5572567507386731,0.1318681318681314,0.0019208687691985,0.4882943143812708,0.4641025641025641,0.0279720279720279,1.0,0.17301471698421944,Bad,Recent,High,High,0.028199566160520606
CustomerId_1573,0.0012224938875305,0.0474327185495939,0.5570390723204158,0.7472527472527482,0.0023041996154173,0.7826086956521738,0.2,1.0,0.0,0.3263785783651736,Good,Very Old,Low,Low,1.0
CustomerId_1576,0.0220048899755501,0.047382106660687,0.5582474105293918,0.4065934065934087,0.002830755659725,0.5021500238891543,0.5285714285714286,0.917082917082917,0.0659340659340159,0.24671142677458763,Good,Old,Very High,Very High,1.0
CustomerId_1577,0.0004889975550122,0.0472757788424426,0.5569660704118539,0.9560439560439562,0.0008578628783495,0.6666666666666666,0.5222222222222223,0.9090909090909092,0.0,0.37837475600270554,Good,Very Old,Low,Low,1.0
CustomerId_1578,0.0026894865525672,0.0478204519437322,0.557362935332945,0.7472527472527482,0.0028322073174988,0.6050724637681159,0.5833333333333334,0.9545454545454544,0.0,0.32682629228456506,Good,Very Old,High,Very High,1.0
CustomerId_1579,0.0046454767726161,0.0475804265092656,0.5574160276300809,0.0,0.0023165026299387,0.6739130434782609,0.345,0.0409090909090908,1.0,0.14051537610067424,Bad,Very Recent,High,Very High,0.0020470829068577278
CustomerId_1580,0.0012224938875305,0.0471914375974701,0.5569696913065186,0.4615384615384634,0.0002852654704184,0.8768115942028986,0.0944444444444444,0.1666666666666666,0.8333333333332575,0.2549326616831281,Good,Old,Low,Low,1.0
CustomerId_1581,0.0029339853300733,0.0472949524718231,0.5570709276986974,0.2857142857142847,0.0010994762966098,0.6220735785953178,0.5666666666666667,0.0,1.0,0.21142979968576384,Good,Old,High,High,1.0
CustomerId_1583,0.0019559902200488,0.0471770606893953,0.5569792373015436,0.3956043956043977,0.000347524376401,0.4492753623188406,0.6518518518518519,0.7777777777777778,0.2222222222221717,0.23863490578149754,Good,Old,High,Low,1.0
CustomerId_1584,0.0141809290953545,0.047531070770775,0.5582082390325649,0.0109890109890109,0.0028734110349151,0.4804716285924834,0.6451977401129944,0.5238828967642527,0.4406779661017026,0.14584454477923256,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1587,0.0034229828850855,0.0472219023641524,0.5570388334050786,0.9340659340659344,0.0004974888747113,0.6086956521739131,0.5733333333333334,0.9090909090909092,0.0,0.37363193758902463,Good,Very Old,High,Low,1.0
CustomerId_1588,0.0078239608801955,0.0474969715120511,0.5575946301176461,0.329670329670332,0.0042767532904236,0.4980237154150198,0.303030303030303,0.9641873278236912,0.0303030303030027,0.2237722301670434,Good,Old,Very High,Very High,1.0
CustomerId_1591,0.0019559902200488,0.0475127270277494,0.5571240199958333,0.208791208791208,0.0019721704212628,0.5024154589371981,0.6703703703703704,0.0,1.0,0.19196780475177253,Bad,Recent,High,High,0.028199566160520606
CustomerId_1593,0.0029339853300733,0.0475079927982728,0.5572036584415372,0.0,0.0024353086608535,0.5919732441471571,0.4384615384615384,0.0489510489510489,1.0,0.14003441094290262,Bad,Very Recent,High,High,0.0020470829068577278
CustomerId_1594,0.0215158924205378,0.0475480635293376,0.558926503483598,0.0549450549450547,0.0016382736445263,0.4689789936492428,0.4052434456928839,0.4974463738508682,0.505617977528118,0.15884686271229762,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1595,0.0007334963325183,0.0468589654437439,0.5568954576566632,0.8241758241758248,0.0016157373833613,0.2717391304347826,0.8916666666666666,0.9090909090909092,0.0,0.34545119454125156,Good,Very Old,Low,Very Low,1.0
CustomerId_1597,0.0,0.0526209606330644,0.5572036584415372,0.8461538461538467,0.0050763086111176,0.6521739130434783,0.9,0.9090909090909092,0.0,0.35083937614884597,Good,Very Old,Very Low,High,1.0
CustomerId_1599,0.0004889975550122,0.0470819121453734,0.5569381969558576,0.3736263736263758,0.0002616457249794,0.5652173913043478,0.2777777777777778,0.0,1.0,0.2327633920343114,Good,Old,Low,Very Low,1.0
CustomerId_1601,0.0004889975550122,0.0470660335397087,0.5569359139870808,0.6483516483516496,0.0002435102025661,0.5652173913043478,0.5,1.0,0.0,0.30144413997343567,Good,Very Old,Low,Very Low,1.0
CustomerId_1602,0.0139364303178484,0.0551641669957698,0.5794042555812216,0.1428571428571423,0.1110734889153097,0.54047976011994,0.5511494252873563,0.0,1.0,0.18404945718905308,Bad,Recent,Very High,Very High,0.028199566160520606
CustomerId_1604,0.0070904645476772,0.0473227702834627,0.5572844941185415,0.5274725274725292,0.0013540768918325,0.5942028985507246,0.8644444444444445,1.0,0.0,0.272961871534687,Good,Old,Very High,High,1.0
CustomerId_1605,0.0,0.0472813178909303,0.556947753569342,0.8351648351648358,0.0050763086111176,0.3913043478260869,0.9333333333333332,0.9090909090909092,0.0,0.34802814718354447,Good,Very Old,Very Low,Very Low,1.0
CustomerId_1608,0.0036674816625916,0.0472207345480962,0.557044647011615,0.9450549450549453,0.0005124861033378,0.7826086956521738,0.5083333333333333,0.9090909090909092,0.0,0.37644176843228794,Good,Very Old,High,High,1.0
CustomerId_1609,0.0009779951100244,0.0471035144344754,0.5569433734548284,0.9230769230769234,0.0002296180382843,0.7391304347826086,0.6666666666666666,0.9090909090909092,0.0,0.370249572910444,Good,Very Old,Low,Very Low,1.0
CustomerId_1610,0.0,0.0471373026302504,0.5569408515707144,0.2417582417582409,0.0050763086111176,0.4347826086956521,0.7,0.0,1.0,0.19967477333223882,Bad,Recent,Very Low,Very Low,0.028199566160520606
CustomerId_1611,0.0009779951100244,0.047502879830438,0.5570390723204158,0.5164835164835182,0.0020199321102058,0.5217391304347826,0.9,1.0,0.0,0.26862514597848963,Good,Old,Low,Low,1.0
CustomerId_1612,0.0,0.0492975315404498,0.5570443815501294,0.0329670329670328,0.0050763086111176,0.8695652173913043,0.3,0.0909090909090909,1.0,0.14750285362929055,Bad,Very Recent,Very Low,Low,0.0020470829068577278
CustomerId_1613,0.0041564792176039,0.047574272010946,0.557362935332945,0.1318681318681314,0.001863048472987,0.4178743961352656,0.5203703703703704,0.297979797979798,0.7222222222221717,0.17334688660467007,Bad,Recent,High,Very High,0.028199566160520606
CustomerId_1614,0.0009779951100244,0.0471040683393242,0.5569435061855712,0.4285714285714306,0.0002026699070903,0.6521739130434783,0.1333333333333333,0.0,1.0,0.24662323246675655,Good,Old,Low,Very Low,1.0
CustomerId_1615,0.0009779951100244,0.0473034740848811,0.5569912892529935,0.1318681318681314,0.0017355613955145,0.7826086956521738,0.0,0.0909090909090909,1.0,0.1724593540577873,Bad,Recent,Low,Low,0.028199566160520606
CustomerId_1617,0.0,0.0471373026302504,0.5569408515707144,0.0219780219780219,0.0050763086111176,0.0869565217391304,0.3666666666666667,0.0909090909090909,1.0,0.14472971838718407,Bad,Very Recent,Very Low,Very Low,0.0020470829068577278
CustomerId_1618,0.0029339853300733,0.0476784250594325,0.557309843035809,0.0109890109890109,0.0033039234687523,0.6053511705685619,0.4358974358974359,0.0489510489510489,1.0,0.1428082098387233,Bad,Very Recent,High,High,0.0020470829068577278
CustomerId_1619,0.0,0.0476358169941425,0.5569647431044256,0.978021978021978,0.0050763086111176,0.2608695652173913,0.5,0.9090909090909092,0.0,0.38374668028160086,Good,Very Old,Very Low,Low,1.0
CustomerId_1620,0.0009779951100244,0.0475250360243887,0.5570443815501294,0.2857142857142847,0.0020379274065253,0.6086956521739131,0.5666666666666667,0.0,1.0,0.2109341655936096,Good,Old,Low,Low,1.0
CustomerId_1621,0.0,0.0471926931151273,0.5569435061855712,0.2857142857142847,0.0050763086111176,0.9565217391304348,0.5666666666666667,0.0,1.0,0.21066444797496398,Good,Old,Very Low,Very Low,1.0
CustomerId_1622,0.030562347188264,0.04737026357986,0.5586794384788759,0.0439560439560438,0.0017648918403434,0.6518288474810213,0.4703703703703703,0.6002886002886002,0.3968253968253066,0.15829945740579593,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1623,0.0009779951100244,0.0475250360243887,0.5570443815501294,0.0549450549450547,0.0020379274065253,0.4260869565217391,0.2333333333333333,0.0909090909090909,1.0,0.15324185790130213,Bad,Very Recent,Low,Low,0.0020470829068577278
CustomerId_1624,0.0041564792176039,0.0475434995193477,0.557336389184377,0.5934065934065949,0.0020336811428775,0.5748792270531401,0.7759259259259259,0.9393939393939392,0.0,0.28872486545214393,Good,Old,High,High,1.0
CustomerId_1625,0.0048899755501222,0.0475039348872928,0.557362935332945,0.5934065934065949,0.0021092368473109,0.505175983436853,0.6365079365079365,0.935064935064935,0.0,0.2889148760724155,Good,Old,Very High,Very High,1.0
CustomerId_1626,0.0029339853300733,0.0471319766220891,0.5569693886804249,0.2637362637362628,0.0001819138705755,0.5986622073578596,0.6333333333333333,0.0,1.0,0.20590990943669024,Bad,Recent,High,Low,0.028199566160520606
CustomerId_1627,0.0,0.0471373026302504,0.5569408515707144,0.0439560439560438,0.0050763086111176,0.7391304347826086,0.2666666666666666,0.0909090909090909,1.0,0.15022422388168954,Bad,Very Recent,Very Low,Very Low,0.0020470829068577278
CustomerId_1629,0.0,0.0471373026302504,0.5569408515707144,0.5274725274725292,0.0050763086111176,0.6086956521739131,0.8666666666666667,1.0,0.0,0.2711033447608109,Good,Old,Very Low,Very Low,1.0
CustomerId_1632,0.0163814180929095,0.0476180594563438,0.5586854644546009,0.0549450549450547,0.0017949021569689,0.5051150895140665,0.5642156862745098,0.627005347593583,0.3529411764704946,0.15750298437314128,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1634,0.00440097799511,0.0476294033590515,0.5574367336259639,0.5934065934065949,0.0018977233832451,0.4851258581235697,0.712280701754386,0.9377990430622009,0.0,0.28881107625691715,Good,Old,High,Very High,1.0
CustomerId_1635,0.0012224938875305,0.0474511820445529,0.5570443815501294,0.3626373626373649,0.0023609409165068,0.8043478260869565,0.3333333333333333,0.0,1.0,0.2302260595187562,Good,Old,Low,Low,1.0
CustomerId_1636,0.0075794621026894,0.0473438329769245,0.5573398826575285,0.0769230769230766,0.0014042837868875,0.5828804347826086,0.6145833333333334,0.6164772727272727,0.40625,0.16046060542082363,Bad,Recent,Very High,High,0.028199566160520606
CustomerId_1637,0.0,0.0481897218429117,0.5569912892529935,0.1648351648351642,0.0050763086111176,0.1739130434782608,0.9666666666666668,0.0,1.0,0.1804566135220394,Bad,Recent,Very Low,Low,0.028199566160520606
CustomerId_1638,0.0004889975550122,0.0470625254756665,0.5569354096102579,0.6483516483516496,0.000229965606062,0.7391304347826086,0.5,1.0,0.0,0.3014440138792299,Good,Very Old,Low,Very Low,1.0
CustomerId_1639,0.0031784841075794,0.0472199135819811,0.5570307899220626,0.2857142857142847,0.0004823806006259,0.3012422360248447,0.5285714285714286,0.0,1.0,0.2114808899359817,Good,Old,High,Low,1.0
CustomerId_1640,0.0017114914425427,0.0471286478669883,0.5569561156061409,0.4615384615384634,0.0002757624862166,0.6086956521739131,0.0333333333333333,0.0,1.0,0.25505151714678675,Good,Old,High,Very Low,1.0
CustomerId_1641,0.0012224938875305,0.0474327185495939,0.5570390723204158,0.5934065934065949,0.0023041996154173,0.8260869565217391,0.6666666666666666,1.0,0.0,0.28791703990363526,Good,Old,Low,Low,1.0
CustomerId_1642,0.002200488997555,0.0473955330707465,0.5570885012490494,0.4835164835164853,0.0014559233989168,0.417391304347826,0.7799999999999999,1.0,0.0,0.2607013684407724,Good,Old,High,High,1.0
CustomerId_1643,0.0009779951100244,0.047502879830438,0.5570390723204158,0.5164835164835182,0.0020199321102058,0.8695652173913043,0.9,1.0,0.0,0.26862514597848963,Good,Old,Low,Low,1.0
CustomerId_1645,0.0009779951100244,0.0475250360243887,0.5570443815501294,0.0549450549450547,0.0020379274065253,0.5217391304347826,0.2333333333333333,0.0909090909090909,1.0,0.15324185790130213,Bad,Very Recent,Low,Low,0.0020470829068577278
CustomerId_1646,0.0002444987775061,0.047054216902935,0.5569355423410007,0.4285714285714306,0.00032044925979,0.217391304347826,0.1333333333333333,0.0,1.0,0.24643786742248436,Good,Old,Very Low,Very Low,1.0
CustomerId_1647,0.00440097799511,0.0471775336140031,0.5570252683231605,0.1098901098901095,0.0002716696262721,0.6933638443935927,0.3210526315789473,0.0191387559808612,1.0,0.16782908905209498,Bad,Recent,High,Low,0.028199566160520606
CustomerId_1649,0.0004889975550122,0.0470625254756665,0.5569354096102579,0.2747252747252737,0.000229965606062,0.3478260869565217,0.6,0.0,1.0,0.20803742047263596,Bad,Recent,Low,Very Low,0.028199566160520606
CustomerId_1651,0.0002444987775061,0.0481897218429117,0.5570443815501294,0.0219780219780219,0.0,0.7826086956521738,0.3333333333333333,0.0909090909090909,1.0,0.14481672557641434,Bad,Very Recent,Very Low,Low,0.0020470829068577278
CustomerId_1652,0.0,0.0476358169941425,0.5569647431044256,0.4945054945054963,0.0050763086111176,0.1739130434782608,0.9666666666666668,1.0,0.0,0.26286755940248047,Good,Old,Very Low,Low,1.0
CustomerId_1653,0.0012224938875305,0.0777400839373692,0.5657540401645351,0.2637362637362628,0.2047343814620646,0.572463768115942,0.8222222222222223,0.8333333333333333,0.1666666666667424,0.2076781994470821,Bad,Recent,Low,Very High,0.028199566160520606
CustomerId_1655,0.0019559902200488,0.047574272010946,0.5571505661444013,0.1318681318681314,0.0019527906151777,0.8695652173913043,0.4444444444444445,0.0404040404040404,1.0,0.17274367205814536,Bad,Recent,High,High,0.028199566160520606
CustomerId_1656,0.021760391198044,0.0483979531390589,0.5626146660887393,0.0439560439560438,0.0064800047317626,0.4729468599033816,0.5059259259259259,0.5040404040404041,0.5,0.15708277531070677,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1657,0.0004889975550122,0.0473034740848811,0.5569700523341391,0.571428571428573,0.0,0.5652173913043478,0.7333333333333333,1.0,0.0,0.28222190532943103,Good,Old,Low,Low,1.0
CustomerId_1658,0.0102689486552567,0.0473486572627309,0.5574879039819435,0.0769230769230766,0.0012910565191187,0.7067745197168857,0.4883720930232558,0.547568710359408,0.4651162790696617,0.1611699823900692,Bad,Recent,Very High,Very High,0.028199566160520606
CustomerId_1659,0.0004889975550122,0.0531748654818335,0.5578142198586004,0.76923076923077,0.0277381491345529,0.9565217391304348,0.1333333333333333,1.0,0.0,0.3318834966610956,Good,Very Old,Low,Very High,1.0
CustomerId_1660,0.0,0.0471926931151273,0.5569435061855712,0.7252747252747263,0.0050763086111176,0.2608695652173913,0.2666666666666666,1.0,0.0,0.32055455786507436,Good,Very Old,Very Low,Very Low,1.0
CustomerId_1661,0.0046454767726161,0.0473682311007507,0.5572126363489829,0.0109890109890109,0.0013513361986665,0.4152173913043478,0.3066666666666666,0.0454545454545454,1.0,0.14321178102765247,Bad,Very Recent,High,High,0.0020470829068577278
CustomerId_1663,0.1171149144254278,0.0474728279536617,0.5659309118432138,0.1208791208791204,0.0024142263801759,0.7321557971014493,0.5475,0.518560606060606,0.4854166666666515,0.2009812367869405,Bad,Recent,Very High,Very High,0.028199566160520606
CustomerId_1664,0.0,0.0471926931151273,0.5569435061855712,0.9340659340659344,0.0050763086111176,0.3043478260869565,0.6333333333333333,0.9090909090909092,0.0,0.3727523600628764,Good,Very Old,Very Low,Very Low,1.0
CustomerId_1666,0.0,0.0526209606330644,0.5572036584415372,0.3626373626373649,0.0050763086111176,0.3478260869565217,0.3333333333333333,0.0,1.0,0.22996025526972552,Good,Old,Very Low,High,1.0
CustomerId_1669,0.0004889975550122,0.0470625254756665,0.5569354096102579,0.329670329670332,0.000229965606062,0.6521739130434783,0.4333333333333333,0.0,1.0,0.22177368420890053,Good,Old,Low,Very Low,1.0
CustomerId_1670,0.0034229828850855,0.0487782272812339,0.5581576473826241,0.6813186813186825,0.0097621562246242,0.5826086956521739,0.2022222222222222,1.0,0.0,0.310724827896598,Good,Very Old,High,Very High,1.0
CustomerId_1671,0.0002444987775061,0.0476358169941425,0.5569912892529935,0.8021978021978029,0.0,0.6086956521739131,0.0333333333333333,1.0,0.0,0.3398583975570756,Good,Very Old,Very Low,Low,1.0
CustomerId_1672,0.0012224938875305,0.0474557979182926,0.5570457088575578,0.3846153846153868,0.0011382340867304,0.5869565217391304,0.3,0.1666666666666666,0.8333333333332575,0.23572089684011877,Good,Old,Low,High,1.0
CustomerId_1674,0.0,0.0492975315404498,0.5570443815501294,0.9010989010989016,0.0050763086111176,0.5652173913043478,0.7333333333333333,0.9090909090909092,0.0,0.36453582066225776,Good,Very Old,Very Low,Low,1.0
CustomerId_1676,0.0075794621026894,0.0476496646153618,0.5578089106288867,0.0549450549450547,0.0019131002520225,0.6127717391304348,0.5770833333333333,0.4744318181818181,0.53125,0.1550833569191577,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1679,0.0007334963325183,0.0473311693273195,0.5569859800232799,0.5934065934065949,0.0019945422160431,0.3152173913043478,0.6666666666666666,1.0,0.0,0.28778151744059827,Good,Old,Low,Low,1.0
CustomerId_1680,0.0024449877750611,0.054566173751969,0.5608837510175139,0.1318681318681314,0.0446832717714987,0.5335968379446641,0.4242424242424242,0.4710743801652892,0.5454545454545041,0.1737992176651766,Bad,Recent,High,Very High,0.028199566160520606
CustomerId_1681,0.0029339853300733,0.0475079927982728,0.5572036584415372,0.0,0.0024353086608535,0.6020066889632107,0.4384615384615384,0.0489510489510489,1.0,0.14003441094290262,Bad,Very Recent,High,High,0.0020470829068577278
CustomerId_1683,0.0026894865525672,0.0480004710195822,0.55746646531236,0.0879120879120876,0.003741740856756,0.5072463768115941,0.3055555555555555,0.7575757575757576,0.25,0.1620170099442537,Bad,Recent,High,Very High,0.028199566160520606
CustomerId_1684,0.0029339853300733,0.0476017305419106,0.5572620599683867,0.1318681318681314,0.001801726799915,0.6187290969899665,0.5538461538461539,0.0279720279720279,1.0,0.17301604429164785,Bad,Recent,High,High,0.028199566160520606
CustomerId_1686,0.0,0.0471926931151273,0.5569435061855712,0.0769230769230766,0.0050763086111176,0.6521739130434783,0.1666666666666666,0.0909090909090909,1.0,0.15846664577716196,Bad,Recent,Very Low,Very Low,0.028199566160520606
CustomerId_1687,0.0,0.0473034740848811,0.5569488154152847,0.6703296703296715,0.0050763086111176,0.1304347826086956,0.4666666666666667,1.0,0.0,0.3068196214362391,Good,Very Old,Very Low,Very Low,1.0
CustomerId_1688,0.0036674816625916,0.0478489249608959,0.5575263481142996,0.2527472527472518,0.0021765618098531,0.4021739130434782,0.43125,0.5,0.5,0.20348527063103575,Bad,Recent,High,Very High,0.028199566160520606
CustomerId_1690,0.0048899755501222,0.0577254839551068,0.5676502581028933,0.8791208791208796,0.0419837447020289,0.6066252587991718,0.5761904761904761,0.9090909090909092,0.0,0.36291527819347374,Good,Very Old,Very High,Very High,1.0
CustomerId_1692,0.0014669926650366,0.047271031086596,0.557001642250935,0.2967032967032992,0.0011243809984456,0.6459627329192547,0.4380952380952381,0.2857142857142858,0.7142857142857792,0.21379298290481769,Good,Old,Low,Low,1.0
CustomerId_1694,0.0051344743276283,0.0475854620078908,0.5574691199272168,0.1318681318681314,0.0018617713080907,0.3280632411067193,0.5363636363636364,0.4256198347107437,0.5909090909090082,0.17361793153074412,Bad,Recent,Very High,Very High,0.028199566160520606
CustomerId_1695,0.0232273838630806,0.0479881547144761,0.561107678399144,0.0659340659340657,0.0094893410772876,0.5964673913043478,0.39375,0.0094696969696969,1.0,0.16256728204907256,Bad,Recent,Very High,Very High,0.028199566160520606
CustomerId_1696,0.0024449877750611,0.0473748774553861,0.557092642448226,0.2857142857142847,0.0010181790128399,0.6205533596837944,0.3242424242424242,0.0,1.0,0.21131297898439294,Good,Old,High,High,1.0
CustomerId_1697,0.002200488997555,0.0474142550546349,0.5570974738472654,0.0549450549450547,0.0019423756576363,0.3826086956521739,0.46,0.0545454545454545,1.0,0.15356075444746878,Bad,Very Recent,High,High,0.0020470829068577278
CustomerId_1698,0.0002444987775061,0.0747217640989515,0.5595875025829402,0.0329670329670328,0.1070300527698885,0.8695652173913043,0.4666666666666667,0.0454545454545454,1.0,0.1481997585818698,Bad,Very Recent,Very Low,Very High,0.0020470829068577278
CustomerId_1699,0.0366748166259168,0.0475339498573855,0.5602094788438876,0.3846153846153868,0.002791185834103,0.6058162971494385,0.3172185430463576,0.9066827212522578,0.0794701986756081,0.2453749200212978,Good,Old,Very High,Very High,1.0
CustomerId_1701,0.0058679706601466,0.0473920988606841,0.557309843035809,0.0,0.0018690330066627,0.5947826086956521,0.312,0.0545454545454545,1.0,0.14079445342398889,Bad,Very Recent,Very High,High,0.0020470829068577278
CustomerId_1702,0.0031784841075794,0.0471775002964182,0.5570023324507978,0.978021978021978,0.0003441329137557,0.4906832298136646,0.4761904761904761,0.9090909090909092,0.0,0.3845506986450888,Good,Very Old,High,Low,1.0
CustomerId_1703,0.0004889975550122,0.0470625254756665,0.5569354096102579,0.7032967032967044,0.000229965606062,0.9130434782608696,0.3333333333333333,1.0,0.0,0.3151802776154936,Good,Very Old,Low,Very Low,1.0
CustomerId_1705,0.0004889975550122,0.0470800657958776,0.5569379314943719,0.0219780219780219,0.0003022483176415,0.7826086956521738,0.3333333333333333,0.0909090909090909,1.0,0.1448512377568515,Bad,Very Recent,Low,Very Low,0.0020470829068577278
CustomerId_1707,0.0014669926650366,0.0472559965264152,0.5569965984827071,0.2857142857142847,0.0008463859348978,0.4658385093167701,0.380952380952381,0.0,1.0,0.2110444692155071,Good,Old,Low,Low,1.0
CustomerId_1708,0.0012224938875305,0.0474511820445529,0.5570443815501294,0.1318681318681314,0.0018393940519736,0.4927536231884058,0.0,0.0909090909090909,1.0,0.1725337518264478,Bad,Recent,Low,Low,0.028199566160520606
CustomerId_1709,0.1278728606356968,0.0472620337570446,0.5614615810333927,0.0,0.0009691848421801,0.531281115167607,0.5552162849872774,0.5593337959750173,0.4198473282442592,0.17233361041727238,Bad,Very Recent,Very High,Very High,0.0020470829068577278
CustomerId_1710,0.0009779951100244,0.0471479376033467,0.556954018460404,0.2417582417582409,0.000345277199964,0.8347826086956521,0.6866666666666668,0.0,1.0,0.19992256383216733,Bad,Recent,Low,Very Low,0.028199566160520606
CustomerId_1712,0.0,0.0471926931151273,0.5569435061855712,0.4285714285714306,0.0050763086111176,0.6956521739130435,0.1333333333333333,0.0,1.0,0.24637873368925045,Good,Old,Very Low,Very Low,1.0
CustomerId_1713,0.0112469437652811,0.0471828265376935,0.5571655063168153,0.2307692307692299,0.0003000387891877,0.7039777983348752,0.6808510638297872,0.7891682785299806,0.1914893617022244,0.19979542021283156,Bad,Recent,Very High,High,0.028199566160520606
CustomerId_1714,0.0014669926650366,0.0475408618772107,0.5570921646175517,0.6703296703296715,0.0022435081102681,0.2981366459627328,0.4,1.0,0.0,0.30722220690306495,Good,Very Old,Low,High,1.0
CustomerId_1716,0.0,0.0559443897256791,0.557362935332945,0.6813186813186825,0.0050763086111176,0.7826086956521738,0.4,1.0,0.0,0.30967040416290686,Good,Very Old,Very Low,Very High,1.0
CustomerId_1717,0.0026894865525672,0.0474511820445529,0.5571505661444013,0.0,0.0021760953540903,0.5362318840579711,0.4916666666666667,0.0454545454545454,1.0,0.13996001317424211,Bad,Very Recent,High,High,0.0020470829068577278
CustomerId_1719,0.0,0.0476358169941425,0.5569647431044256,0.0219780219780219,0.0050763086111176,0.2608695652173913,0.3333333333333333,0.0909090909090909,1.0,0.14473569127061187,Bad,Very Recent,Very Low,Low,0.0020470829068577278
CustomerId_1720,0.0012224938875305,0.0474327185495939,0.5570390723204158,0.5164835164835182,0.0023041996154173,0.6956521739130435,0.9,1.0,0.0,0.2686862706728661,Good,Old,Low,Low,1.0
CustomerId_1721,0.0012224938875305,0.0474327185495939,0.5570390723204158,0.5164835164835182,0.0023041996154173,0.6086956521739131,0.9,1.0,0.0,0.2686862706728661,Good,Old,Low,Low,1.0
CustomerId_1722,0.0,0.0471926931151273,0.5569435061855712,0.2307692307692299,0.0050763086111176,0.8260869565217391,0.7333333333333333,0.0,1.0,0.1969281842387003,Bad,Recent,Very Low,Very Low,0.028199566160520606
CustomerId_1723,0.0,0.0471705369211765,0.5569424443396285,0.9450549450549453,0.0050763086111176,0.4347826086956521,0.6,0.9090909090909092,0.0,0.37549934734864343,Good,Very Old,Very Low,Very Low,1.0
CustomerId_1724,0.0,0.1578628818991934,0.56224742666945,0.3186813186813211,0.0050763086111176,0.8695652173913043,0.4666666666666667,0.0,1.0,0.2202321863376928,Good,Old,Very Low,Very High,1.0
CustomerId_1725,0.0046454767726161,0.047225650453629,0.5570759714669253,0.9340659340659344,0.000503194075165,0.4499999999999999,0.6033333333333334,0.9090909090909092,0.0,0.3739468455763689,Good,Very Old,High,High,1.0
CustomerId_1726,0.0012224938875305,0.0472089409906912,0.556974724456287,0.6153846153846168,0.0006496874038959,0.427536231884058,0.5777777777777777,1.0,0.0,0.29339545843210857,Good,Very Old,Low,Low,1.0
CustomerId_1728,0.0004889975550122,0.0472480836000042,0.5569620884895687,0.4285714285714306,0.0009433770774192,0.6521739130434783,0.1333333333333333,0.0,1.0,0.24650562865400288,Good,Old,Low,Low,1.0
CustomerId_1729,0.0017114914425427,0.0476358169941425,0.5571505661444013,0.3626373626373649,0.0018288482717196,0.5652173913043478,0.3333333333333333,0.0,1.0,0.23037485505607722,Good,Old,High,High,1.0
CustomerId_1730,0.0151589242053789,0.0473745673326136,0.5578218120570908,0.2857142857142847,0.0022668894182987,0.7287784679089027,0.5026455026455027,0.5079365079365079,0.4920634920633802,0.2146737554941886,Good,Old,Very High,Very High,1.0
